0.645570 0.568182 0.434783 0.440000 0.000000 1.000000 0.000000
0.721519 0.636364 0.594203 0.520000 0.000000 1.000000 0.000000
0.822785 0.681818 0.840580 0.880000 0.000000 0.000000 1.000000
0.873418 0.704545 0.782609 0.840000 0.000000 0.000000 1.000000
0.683544 0.886364 0.188406 0.160000 1.000000 0.000000 0.000000
0.645570 0.795455 0.202899 0.120000 1.000000 0.000000 0.000000
0.911392 0.818182 0.884058 1.000000 0.000000 0.000000 1.000000
0.822785 0.727273 0.739130 0.800000 0.000000 0.000000 1.000000
0.772152 0.659091 0.681159 0.560000 0.000000 1.000000 0.000000
0.708861 0.659091 0.521739 0.520000 0.000000 1.000000 0.000000
0.873418 0.704545 0.710145 0.600000 0.000000 1.000000 0.000000
0.810127 0.613636 0.768116 0.760000 0.000000 0.000000 1.000000
0.860759 0.681818 0.797101 0.840000 0.000000 0.000000 1.000000
0.696203 0.568182 0.579710 0.520000 0.000000 1.000000 0.000000
0.607595 0.772727 0.231884 0.080000 1.000000 0.000000 0.000000
0.607595 0.681818 0.202899 0.040000 1.000000 0.000000 0.000000
0.569620 0.522727 0.188406 0.120000 1.000000 0.000000 0.000000
0.721519 0.568182 0.724638 0.800000 0.000000 0.000000 1.000000
0.721519 0.863636 0.246377 0.120000 1.000000 0.000000 0.000000
0.645570 0.863636 0.217391 0.120000 1.000000 0.000000 0.000000
0.696203 0.522727 0.579710 0.520000 0.000000 1.000000 0.000000
0.835443 0.681818 0.637681 0.560000 0.000000 1.000000 0.000000
0.860759 0.636364 0.695652 0.560000 0.000000 1.000000 0.000000
0.683544 0.772727 0.246377 0.080000 1.000000 0.000000 0.000000
0.645570 0.840909 0.217391 0.160000 1.000000 0.000000 0.000000
0.658228 0.795455 0.217391 0.080000 1.000000 0.000000 0.000000
0.734177 0.636364 0.739130 0.960000 0.000000 0.000000 1.000000
0.848101 0.681818 0.724638 0.680000 0.000000 1.000000 0.000000
0.797468 0.750000 0.869565 1.000000 0.000000 0.000000 1.000000
0.670886 0.840909 0.217391 0.080000 1.000000 0.000000 0.000000
